mjd		ev_x	evf_x		blad_wzg_x[%]		ev_y	evf_y		blad_wzg_y[%]		ev_z	evf_z		blad_wzg_z[%]
59013.8	-117874.048	-117756.175	0.100	149455.843	149335.278	0.081	179526.679	179411.096	0.064
59013.9	-7508.549	-7162.771	4.605	190261.812	190042.723	0.115	179576.293	179411.096	0.092
59014.0	105721.599	106181.070	0.435	158247.417	157775.544	0.298	179559.875	179411.096	0.083
59014.1	178319.524	178379.511	0.034	65705.143	65199.164	0.770	179592.128	179591.632	0.000
59014.2	182499.833	182545.267	0.025	-51821.195	-52415.707	1.147	179607.737	179591.632	0.009
59014.3	116659.455	116615.352	0.038	-149311.331	-149903.438	0.397	179656.149	179591.632	0.036
59014.4	6028.428	5906.234	2.027	-189288.589	-189829.653	0.286	179655.756	179591.632	0.036
59014.5	-106863.617	-107070.822	0.194	-156399.739	-156863.061	0.296	179688.614	179591.632	0.054
59014.6	-178723.840	-178933.686	0.117	-63352.609	-63662.524	0.489	179689.197	179591.632	0.054
59014.7	-182003.373	-182087.692	0.046	54166.956	53983.825	0.338	179739.202	179591.632	0.082
59014.8	-115450.231	-115321.731	0.111	150959.154	150900.892	0.039	179756.383	179591.632	0.092
59014.9	-4639.352	-4273.306	7.890	190076.205	189873.431	0.107	179773.225	179591.632	0.101
59015.0	107965.439	108416.028	0.417	156409.918	155936.352	0.303	179756.792	179591.632	0.092
59015.1	179077.664	179132.001	0.030	62882.708	62381.169	0.798	179805.416	179772.167	0.018
59015.2	181463.763	181492.988	0.016	-54574.050	-55136.009	1.030	179821.023	179772.167	0.027
59015.3	114215.313	114162.368	0.046	-150856.452	-151481.477	0.414	179836.672	179772.167	0.036
59015.4	3191.924	2994.469	6.186	-189046.973	-189659.477	0.324	179885.428	179772.167	0.063
59015.5	-109075.329	-109323.278	0.227	-154548.873	-155010.016	0.298	179885.550	179772.167	0.063
59015.6	-179447.745	-179661.911	0.119	-60533.616	-60838.161	0.503	179902.522	179772.167	0.072
59015.7	-180901.875	-181012.054	0.061	56815.004	56694.977	0.211	179903.378	179772.167	0.073
59015.8	-112974.845	-112855.265	0.106	152583.582	152457.775	0.082	179920.561	179772.167	0.082
59015.9	-1750.098	-1363.112	22.112	189865.464	189678.217	0.099	179953.776	179772.167	0.101
59016.0	110178.270	110652.463	0.430	154533.827	154064.001	0.304	179986.475	179772.167	0.119
59016.1	179760.253	179780.857	0.011	60064.982	59584.525	0.800	179985.940	179952.704	0.018
59016.2	180353.492	180369.550	0.009	-57249.790	-57778.001	0.923	180050.689	179952.704	0.054
59016.3	111740.438	111698.027	0.038	-152359.058	-152954.316	0.391	180049.952	179952.704	0.054
59016.4	236.710	135.508	42.754	-188865.583	-189397.608	0.282	180049.570	179952.704	0.054
59016.5	-111289.190	-111479.044	0.171	-152654.783	-153113.993	0.301	180066.087	179952.704	0.063
59016.6	-180066.231	-180286.689	0.122	-57733.444	-58036.040	0.524	180099.457	179952.704	0.081
59016.7	-179777.168	-179865.935	0.049	59506.534	59327.208	0.301	180133.084	179952.704	0.100
59016.8	-110491.685	-110378.348	0.103	154036.236	153909.365	0.082	180133.878	179952.704	0.101
59016.9	1164.886	1493.490	28.209	189622.056	189391.768	0.121	180167.084	179952.704	0.119
59017.0	112359.114	112791.842	0.385	152621.808	152149.507	0.309	180183.396	179952.704	0.128
59017.1	180366.761	180409.128	0.023	57252.425	56757.972	0.864	180182.847	180182.389	0.000
59017.2	179195.536	179211.859	0.009	-59907.456	-60432.031	0.876	180214.821	180182.389	0.018
59017.3	109241.702	109198.916	0.039	-153819.831	-154416.701	0.388	180230.471	180182.389	0.027
59017.4	-2587.582	-2745.387	6.099	-188531.215	-189106.805	0.305	180262.872	180182.389	0.045
59017.5	-113438.187	-113635.487	0.174	-150719.686	-151181.669	0.307	180279.391	180182.389	0.054
59017.6	-180663.930	-180890.626	0.125	-54903.747	-55204.189	0.547	180296.390	180182.389	0.063
59017.7	-178593.692	-178685.459	0.051	62148.912	61971.183	0.286	180313.639	180182.389	0.073
59017.8	-107989.932	-107866.752	0.114	155448.237	155350.200	0.063	180347.207	180182.389	0.091
59017.9	4048.462	4371.778	7.986	189310.560	189076.197	0.124	180364.014	180182.389	0.101
59018.0	114507.812	114931.585	0.370	150666.134	150198.707	0.310	180396.689	180182.389	0.119
59018.1	180981.737	180988.014	0.003	54396.231	53918.823	0.878	180396.143	180346.536	0.027
59018.2	177981.846	178006.843	0.014	-62514.098	-63067.143	0.885	180395.339	180346.536	0.027
59018.3	106701.078	106672.713	0.027	-155301.131	-155835.917	0.344	180443.758	180346.536	0.054
59018.4	-5462.884	-5622.739	2.926	-188182.751	-188765.160	0.309	180476.155	180346.536	0.072
59018.5	-115586.836	-115759.112	0.149	-148749.414	-149210.350	0.310	180476.314	180346.536	0.072
59018.6	-181269.258	-181445.071	0.097	-52029.602	-52360.165	0.635	180493.328	180346.536	0.081
59018.7	-177380.379	-177457.823	0.044	64800.400	64595.833	0.316	180494.200	180346.536	0.082
59018.8	-105430.673	-105328.435	0.097	156910.463	156747.636	0.104	180527.752	180346.536	0.100
59018.9	6926.914	7246.086	4.608	188949.635	188709.817	0.127	180560.945	180346.536	0.119
59019.0	116557.146	117038.177	0.413	148678.753	148209.196	0.316	180593.611	180346.536	0.137
59019.1	181516.684	181520.360	0.002	51541.868	51072.898	0.910	180609.425	180592.607	0.009
59019.2	176721.878	176760.230	0.022	-65100.448	-65680.309	0.891	180608.618	180592.607	0.009
59019.3	104149.738	104125.829	0.023	-156674.818	-157212.893	0.343	180607.888	180592.607	0.008
59019.4	-8355.361	-8491.914	1.634	-187808.284	-188377.200	0.303	180673.061	180592.607	0.045
59019.5	-117603.464	-117848.843	0.209	-146738.062	-147206.428	0.319	180656.847	180592.607	0.036
59019.6	-181742.020	-181952.920	0.116	-49197.255	-49509.767	0.635	180706.639	180592.607	0.063
59019.7	-176094.797	-176188.781	0.053	67371.247	67198.180	0.257	180707.519	180592.607	0.064
59019.8	-102869.294	-102769.802	0.097	158267.232	158102.656	0.104	180724.690	180592.607	0.073
59019.9	9800.538	10111.818	3.176	188537.669	188297.194	0.128	180757.863	180592.607	0.091
59020.0	118703.517	119110.594	0.343	146656.806	146187.374	0.320	180790.522	180592.607	0.109
59020.1	182002.482	182001.552	0.001	48678.394	48214.470	0.953	180789.935	180789.515	0.000
59020.2	175426.855	175464.918	0.022	-67696.412	-68273.439	0.852	180821.888	180789.515	0.018
59020.3	101588.054	101551.401	0.036	-157974.236	-158544.987	0.361	180821.168	180789.515	0.018
59020.4	-11239.151	-11356.902	1.048	-187386.821	-187936.747	0.293	180853.583	180789.515	0.035
59020.5	-119683.669	-119904.262	0.184	-144696.987	-145162.557	0.322	180886.528	180789.515	0.054
59020.6	-182192.085	-182409.508	0.119	-46336.783	-46647.306	0.670	180903.559	180789.515	0.063
59020.7	-174786.835	-174871.214	0.048	69981.831	69780.073	0.288	180888.059	180789.515	0.054
59020.8	-100290.253	-100184.012	0.106	159547.500	159412.558	0.085	180954.375	180789.515	0.091
59020.9	12640.803	12972.911	2.627	188056.665	187832.115	0.119	180954.772	180789.515	0.091
59021.0	120683.999	121148.358	0.385	144593.350	144125.901	0.323	180987.414	180789.515	0.109
59021.1	182440.010	182458.963	0.010	45808.328	45327.131	1.050	180986.818	180986.406	0.000
59021.2	174099.398	174133.358	0.020	-70300.254	-70875.918	0.819	181018.764	180986.406	0.018
59021.3	98988.773	98942.175	0.047	-159258.884	-159863.279	0.380	181050.804	180986.406	0.036
59021.4	-14065.481	-14241.875	1.254	-186873.085	-187464.640	0.317	181083.231	180986.406	0.053
59021.5	-121728.620	-121957.179	0.188	-142617.570	-143081.336	0.325	181083.422	180986.406	0.054
59021.6	-182595.229	-182842.070	0.135	-43471.957	-43756.140	0.654	181100.463	180986.406	0.063
59021.7	-173421.281	-173517.319	0.055	72539.501	72371.004	0.232	181117.728	180986.406	0.073
59021.8	-97671.382	-97563.544	0.110	160846.409	160708.360	0.086	181118.510	180986.406	0.073
59021.9	15498.965	15853.717	2.289	187546.282	187335.213	0.113	181168.046	180986.406	0.100
59022.0	122694.254	123183.299	0.399	142494.509	142027.099	0.328	181167.900	180986.406	0.100
59022.1	182800.300	182841.024	0.022	42948.706	42452.787	1.155	181216.444	181166.896	0.027
59022.2	172724.537	172748.571	0.014	-72881.670	-73423.503	0.743	181215.615	181166.896	0.027
59022.3	96369.573	96322.285	0.049	-160499.067	-161105.856	0.378	181231.274	181166.896	0.036
59022.4	-16907.839	-17090.855	1.082	-186331.642	-186925.071	0.318	181247.329	181166.896	0.044
59022.5	-123704.709	-123941.267	0.191	-140502.880	-140966.810	0.330	181296.675	181166.896	0.072
59022.6	-182973.887	-183199.394	0.123	-40579.009	-40878.616	0.738	181280.958	181166.896	0.063
59022.7	-172023.251	-172110.671	0.051	75104.162	74906.583	0.263	181298.227	181166.896	0.072
59022.8	-95061.883	-94933.063	0.136	162006.997	161928.357	0.049	181331.768	181166.896	0.091
59022.9	18349.239	18697.951	1.900	186984.938	186771.159	0.114	181348.522	181166.896	0.100
